event_type,timestamp,system_score,severity,behavioral_anomaly_flag,external_connection_flag,unknown_process_flag,sensitive_access_flag,label,process_name,parent_process,cpu_percent,memory_mb,cpu_zscore,memory_zscore,parent_child_rarity,cmd_entropy,process_freq_5min,is_known_binary,remote_ip,remote_port,is_private_ip,is_known_ip,connection_freq_1min,unique_ip_5min,port_risk,file_path,file_action,file_extension,is_sensitive_path,is_executable,file_freq_1min,file_rarity
process,2026-03-25 00:16:54,0,0,0,0,0,0,0,python.exe,cmd.exe,70.24,297.82,1.32,1.0,0.96,2.56,17.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:16:55,4,0,1,0,0,0,1,chrome.exe,cmd.exe,94.71,216.02,0.19,1.16,0.86,3.48,4.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:16:55,4,1,1,0,0,0,1,chrome.exe,cmd.exe,92.53,48.25,1.35,1.57,0.8,3.64,13.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:16:55,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,txt,0.0,0.0,10.0,0.16
network,2026-03-25 00:16:55,4,2,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,443.0,1.0,1.0,23.0,6.0,0.37,,,,,,,
file,2026-03-25 00:16:56,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,exe,1.0,0.0,10.0,0.28
file,2026-03-25 00:16:56,4,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,0.0,1.0,12.0,0.3
network,2026-03-25 00:16:56,2,0,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,8080.0,1.0,1.0,9.0,9.0,0.45,,,,,,,
network,2026-03-25 00:16:56,1,2,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,80.0,0.0,1.0,24.0,2.0,0.19,,,,,,,
file,2026-03-25 00:16:57,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,exe,1.0,0.0,11.0,0.68
process,2026-03-25 00:16:57,0,1,0,0,0,0,0,chrome.exe,explorer.exe,52.98,455.02,2.8,1.73,0.15,3.55,5.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:16:57,1,0,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,4444.0,0.0,1.0,4.0,2.0,0.04,,,,,,,
process,2026-03-25 00:16:57,1,0,0,0,0,0,0,postgres.exe,pg_ctl.exe,69.85,21.07,2.76,0.13,0.24,1.41,16.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:16:58,4,2,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,1.0,2.0,0.46,,,,,,,
process,2026-03-25 00:16:58,2,2,0,0,0,0,0,chrome.exe,explorer.exe,68.22,488.58,2.16,2.96,0.43,0.53,1.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:16:58,2,2,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,80.0,1.0,0.0,21.0,10.0,0.35,,,,,,,
file,2026-03-25 00:16:58,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,txt,0.0,1.0,3.0,0.0
process,2026-03-25 00:16:59,3,2,1,0,0,0,1,chrome.exe,pg_ctl.exe,82.86,354.59,0.02,1.91,0.91,0.25,5.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:16:59,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,exe,0.0,1.0,14.0,0.59
network,2026-03-25 00:16:59,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,443.0,0.0,1.0,9.0,11.0,0.66,,,,,,,
file,2026-03-25 00:16:59,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,0.0,0.0,13.0,0.53
network,2026-03-25 00:17:00,2,1,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,8080.0,1.0,0.0,9.0,3.0,0.87,,,,,,,
file,2026-03-25 00:17:00,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,0.0,1.0,13.0,0.58
file,2026-03-25 00:17:00,4,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,conf,0.0,1.0,6.0,0.93
network,2026-03-25 00:17:00,2,1,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,8080.0,1.0,0.0,13.0,7.0,0.53,,,,,,,
file,2026-03-25 00:17:01,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,1.0,1.0,2.0,0.18
network,2026-03-25 00:17:01,1,2,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,0.0,13.0,15.0,0.1,,,,,,,
process,2026-03-25 00:17:01,0,2,0,0,0,0,0,postgres.exe,explorer.exe,2.44,452.77,0.94,2.14,0.33,2.48,20.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:01,1,2,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,80.0,0.0,1.0,18.0,3.0,0.14,,,,,,,
process,2026-03-25 00:17:02,4,2,1,0,0,0,1,python.exe,explorer.exe,90.07,475.63,1.01,2.83,0.6,2.22,5.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:02,0,2,0,0,0,0,0,postgres.exe,pg_ctl.exe,20.37,271.83,1.83,0.29,0.71,1.51,9.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:02,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,1.0,0.0,9.0,0.96
network,2026-03-25 00:17:02,3,0,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,4444.0,0.0,0.0,10.0,14.0,0.17,,,,,,,
file,2026-03-25 00:17:03,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,exe,0.0,0.0,2.0,0.97
network,2026-03-25 00:17:03,2,1,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,4444.0,0.0,0.0,15.0,4.0,1.0,,,,,,,
file,2026-03-25 00:17:03,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,txt,1.0,1.0,19.0,0.44
network,2026-03-25 00:17:03,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,80.0,1.0,0.0,9.0,14.0,0.93,,,,,,,
process,2026-03-25 00:17:04,2,0,0,0,0,0,0,postgres.exe,explorer.exe,43.21,124.0,0.7,0.51,0.98,1.99,12.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:04,3,1,1,0,0,0,1,python.exe,cmd.exe,7.17,162.93,2.6,2.87,0.34,1.22,6.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:04,2,1,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,80.0,1.0,1.0,20.0,8.0,0.24,,,,,,,
file,2026-03-25 00:17:04,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,txt,1.0,1.0,1.0,0.67
file,2026-03-25 00:17:05,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,conf,0.0,1.0,16.0,0.38
file,2026-03-25 00:17:05,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,conf,1.0,1.0,7.0,0.15
file,2026-03-25 00:17:05,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,0.0,1.0,4.0,0.71
file,2026-03-25 00:17:05,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,1.0,0.0,7.0,0.28
file,2026-03-25 00:17:06,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,exe,0.0,1.0,16.0,0.12
file,2026-03-25 00:17:06,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,exe,1.0,1.0,10.0,0.08
network,2026-03-25 00:17:06,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,4444.0,0.0,1.0,20.0,10.0,0.66,,,,,,,
file,2026-03-25 00:17:06,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,created,txt,1.0,1.0,6.0,0.08
network,2026-03-25 00:17:07,3,2,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,26.0,7.0,0.34,,,,,,,
file,2026-03-25 00:17:07,3,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,txt,1.0,1.0,16.0,0.85
network,2026-03-25 00:17:07,3,2,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,443.0,0.0,1.0,25.0,12.0,0.57,,,,,,,
file,2026-03-25 00:17:07,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,1.0,1.0,12.0,0.61
network,2026-03-25 00:17:08,1,0,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,8080.0,1.0,1.0,4.0,7.0,0.07,,,,,,,
file,2026-03-25 00:17:08,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,exe,1.0,1.0,16.0,0.21
process,2026-03-25 00:17:08,1,0,0,0,0,0,0,python.exe,cmd.exe,8.33,444.02,2.43,0.57,0.87,3.75,6.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:08,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,txt,0.0,0.0,5.0,0.63
process,2026-03-25 00:17:09,4,2,1,0,0,0,1,postgres.exe,explorer.exe,74.33,460.88,0.4,0.18,0.33,0.28,15.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:09,1,0,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,443.0,1.0,1.0,29.0,13.0,0.9,,,,,,,
process,2026-03-25 00:17:09,3,1,1,0,0,0,1,python.exe,explorer.exe,46.91,319.27,2.68,1.88,0.71,3.23,8.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:09,4,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,0.0,0.0,14.0,0.3
file,2026-03-25 00:17:10,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,1.0,0.0,13.0,0.9
network,2026-03-25 00:17:10,3,2,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,1.0,1.0,14.0,15.0,0.97,,,,,,,
network,2026-03-25 00:17:10,0,1,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,80.0,0.0,1.0,6.0,6.0,0.43,,,,,,,
network,2026-03-25 00:17:10,4,1,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,0.0,0.0,12.0,6.0,0.46,,,,,,,
process,2026-03-25 00:17:11,2,0,0,0,0,0,0,chrome.exe,pg_ctl.exe,91.3,151.76,0.93,0.34,0.84,3.21,19.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:11,1,0,0,0,0,0,0,chrome.exe,explorer.exe,41.18,452.98,0.6,0.51,0.33,0.17,1.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:11,4,1,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,4444.0,0.0,1.0,5.0,7.0,0.36,,,,,,,
network,2026-03-25 00:17:11,3,2,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,0.0,0.0,20.0,15.0,0.14,,,,,,,
file,2026-03-25 00:17:12,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,deleted,txt,1.0,1.0,16.0,0.65
file,2026-03-25 00:17:12,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,conf,1.0,1.0,10.0,0.85
network,2026-03-25 00:17:12,4,2,0,1,1,0,1,chrome.exe,,,,,,,,,,192.168.1.1,4444.0,1.0,1.0,4.0,10.0,0.16,,,,,,,
network,2026-03-25 00:17:12,1,0,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,8080.0,0.0,0.0,29.0,15.0,0.39,,,,,,,
network,2026-03-25 00:17:13,0,2,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,443.0,1.0,0.0,23.0,2.0,0.47,,,,,,,
file,2026-03-25 00:17:13,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,conf,0.0,1.0,14.0,0.8
file,2026-03-25 00:17:13,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,exe,0.0,0.0,11.0,0.28
process,2026-03-25 00:17:13,0,0,0,0,0,0,0,postgres.exe,cmd.exe,57.23,266.25,0.85,2.99,0.64,2.76,19.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:14,4,0,0,1,1,0,1,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,0.0,1.0,12.0,9.0,0.86,,,,,,,
process,2026-03-25 00:17:14,3,0,1,0,0,0,1,python.exe,cmd.exe,70.01,279.93,1.62,2.43,0.5,1.21,16.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:14,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,txt,1.0,0.0,7.0,0.84
process,2026-03-25 00:17:14,4,0,1,0,0,0,1,chrome.exe,pg_ctl.exe,22.74,166.44,1.17,1.21,0.84,1.05,7.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:15,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,0.0,0.0,8.0,0.89
network,2026-03-25 00:17:15,3,1,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,80.0,0.0,1.0,17.0,6.0,0.48,,,,,,,
process,2026-03-25 00:17:15,2,2,0,0,0,0,0,python.exe,cmd.exe,54.9,486.16,0.11,1.54,0.51,2.32,19.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:15,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,exe,0.0,1.0,12.0,0.43
file,2026-03-25 00:17:16,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,txt,0.0,1.0,10.0,0.08
file,2026-03-25 00:17:16,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,0.0,1.0,3.0,0.17
process,2026-03-25 00:17:16,4,1,1,0,0,0,1,python.exe,pg_ctl.exe,32.2,257.35,1.85,2.98,0.38,2.37,11.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:16,2,2,0,0,0,0,0,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,8080.0,1.0,0.0,8.0,11.0,0.59,,,,,,,
process,2026-03-25 00:17:17,3,1,1,0,0,0,1,postgres.exe,pg_ctl.exe,99.42,47.45,2.02,2.44,0.63,4.35,2.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:17,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,0.0,0.0,20.0,0.22
file,2026-03-25 00:17:17,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,exe,1.0,1.0,6.0,0.29
process,2026-03-25 00:17:17,1,2,0,0,0,0,0,postgres.exe,explorer.exe,95.12,382.63,1.33,0.7,0.78,3.58,12.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:18,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,txt,0.0,0.0,9.0,0.56
file,2026-03-25 00:17:18,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,conf,0.0,1.0,2.0,0.82
process,2026-03-25 00:17:18,4,2,1,0,0,0,1,chrome.exe,cmd.exe,23.27,359.12,0.97,0.96,0.12,3.54,13.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:18,0,0,0,0,0,0,0,chrome.exe,explorer.exe,94.23,364.55,1.55,2.65,0.79,0.31,1.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:19,1,0,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,8080.0,1.0,0.0,27.0,11.0,0.99,,,,,,,
process,2026-03-25 00:17:19,4,2,1,0,0,0,1,postgres.exe,cmd.exe,88.1,378.51,0.2,2.83,0.23,2.07,18.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:19,3,1,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,80.0,0.0,1.0,8.0,2.0,0.0,,,,,,,
network,2026-03-25 00:17:19,3,1,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,4444.0,1.0,0.0,15.0,5.0,0.67,,,,,,,
process,2026-03-25 00:17:20,3,0,1,0,0,0,1,python.exe,explorer.exe,23.29,14.61,2.48,2.84,0.14,0.75,6.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:20,0,0,0,0,0,0,0,postgres.exe,pg_ctl.exe,22.64,443.67,1.34,0.67,0.14,4.22,12.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:20,0,1,0,0,0,0,0,python.exe,cmd.exe,80.34,82.44,2.69,0.79,0.11,3.62,17.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:20,3,0,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,443.0,1.0,1.0,20.0,14.0,0.85,,,,,,,
process,2026-03-25 00:17:21,1,0,0,0,0,0,0,python.exe,explorer.exe,19.6,162.63,1.34,2.98,0.87,3.32,14.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:21,1,2,0,0,0,0,0,python.exe,pg_ctl.exe,17.74,271.21,0.86,2.41,0.24,0.08,15.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:21,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,deleted,exe,0.0,1.0,10.0,0.25
network,2026-03-25 00:17:21,4,2,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,80.0,1.0,1.0,7.0,3.0,0.33,,,,,,,
file,2026-03-25 00:17:22,3,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,1.0,0.0,15.0,0.52
file,2026-03-25 00:17:22,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,txt,0.0,1.0,6.0,0.73
file,2026-03-25 00:17:22,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,txt,0.0,0.0,19.0,0.86
process,2026-03-25 00:17:22,2,1,0,0,0,0,0,chrome.exe,explorer.exe,38.22,254.51,1.97,0.38,0.45,4.01,16.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:23,4,2,1,0,0,0,1,chrome.exe,pg_ctl.exe,5.31,140.5,0.77,2.01,0.99,4.04,2.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:23,0,1,0,0,0,0,0,python.exe,explorer.exe,25.02,210.67,2.53,2.84,0.27,1.98,4.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:23,0,0,0,0,0,0,0,chrome.exe,cmd.exe,88.61,198.37,1.28,2.08,0.89,3.3,3.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:23,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,exe,1.0,0.0,18.0,0.43
network,2026-03-25 00:17:24,2,2,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,443.0,1.0,1.0,2.0,15.0,0.33,,,,,,,
process,2026-03-25 00:17:24,0,2,0,0,0,0,0,python.exe,explorer.exe,62.46,487.33,1.75,1.81,0.84,1.79,2.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:24,3,1,0,1,1,0,1,unknown,,,,,,,,,,8.8.8.8,4444.0,0.0,0.0,3.0,3.0,0.48,,,,,,,
network,2026-03-25 00:17:24,0,2,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,443.0,1.0,1.0,21.0,12.0,0.28,,,,,,,
process,2026-03-25 00:17:25,3,0,1,0,0,0,1,postgres.exe,cmd.exe,45.82,429.51,2.77,0.64,0.86,0.47,2.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:25,4,0,1,0,0,0,1,postgres.exe,pg_ctl.exe,84.02,261.11,1.74,2.19,0.72,3.72,4.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:25,4,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,txt,0.0,0.0,8.0,0.17
file,2026-03-25 00:17:25,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,0.0,0.0,18.0,0.95
network,2026-03-25 00:17:26,1,1,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,8080.0,1.0,1.0,15.0,11.0,0.2,,,,,,,
file,2026-03-25 00:17:26,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,conf,0.0,0.0,8.0,0.95
network,2026-03-25 00:17:26,4,2,0,1,1,0,1,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,80.0,0.0,1.0,14.0,7.0,0.38,,,,,,,
network,2026-03-25 00:17:26,0,2,0,0,0,0,0,chrome.exe,,,,,,,,,,2a04:4e42:8e::684,443.0,0.0,0.0,18.0,11.0,0.91,,,,,,,
network,2026-03-25 00:17:27,2,0,0,0,0,0,0,unknown,,,,,,,,,,8.8.8.8,443.0,0.0,1.0,4.0,4.0,0.58,,,,,,,
process,2026-03-25 00:17:27,3,0,1,0,0,0,1,postgres.exe,pg_ctl.exe,28.68,104.42,0.4,0.73,0.85,0.62,11.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:27,1,2,0,0,0,0,0,unknown,,,,,,,,,,2a04:4e42:8e::684,80.0,0.0,0.0,30.0,3.0,0.99,,,,,,,
network,2026-03-25 00:17:27,4,1,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,443.0,0.0,0.0,6.0,15.0,0.51,,,,,,,
process,2026-03-25 00:17:28,3,2,1,0,0,0,1,chrome.exe,cmd.exe,44.83,132.79,2.22,1.35,0.39,0.81,11.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:28,0,0,0,0,0,0,0,chrome.exe,,,,,,,,,,8.8.8.8,80.0,1.0,0.0,7.0,6.0,0.67,,,,,,,
process,2026-03-25 00:17:28,3,1,1,0,0,0,1,python.exe,cmd.exe,78.5,335.81,2.76,0.73,0.42,4.94,4.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:28,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,1.0,0.0,1.0,0.25
process,2026-03-25 00:17:29,0,2,0,0,0,0,0,chrome.exe,explorer.exe,59.65,431.96,1.91,2.5,0.81,4.85,16.0,0.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:29,3,1,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,80.0,0.0,0.0,1.0,6.0,0.42,,,,,,,
process,2026-03-25 00:17:29,0,2,0,0,0,0,0,postgres.exe,cmd.exe,88.16,472.9,2.02,2.88,0.96,4.27,9.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:29,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,conf,0.0,1.0,19.0,0.82
process,2026-03-25 00:17:30,2,1,0,0,0,0,0,postgres.exe,pg_ctl.exe,79.1,50.25,1.45,0.69,0.67,4.21,4.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:30,4,0,0,1,1,0,1,unknown,,,,,,,,,,192.168.1.1,443.0,1.0,1.0,24.0,13.0,0.27,,,,,,,
file,2026-03-25 00:17:30,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,/etc/passwd,modified,txt,1.0,1.0,10.0,0.94
file,2026-03-25 00:17:30,3,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,deleted,exe,0.0,0.0,10.0,0.09
process,2026-03-25 00:17:31,3,1,1,0,0,0,1,python.exe,explorer.exe,9.47,65.68,2.44,0.76,0.78,0.4,9.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:31,3,0,1,0,0,0,1,chrome.exe,explorer.exe,40.42,182.84,1.93,1.52,0.87,1.09,12.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:31,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,exe,1.0,1.0,20.0,0.48
network,2026-03-25 00:17:31,4,2,0,1,1,0,1,unknown,,,,,,,,,,2a04:4e42:8e::684,8080.0,0.0,0.0,18.0,3.0,0.24,,,,,,,
file,2026-03-25 00:17:32,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,modified,conf,1.0,0.0,1.0,0.37
process,2026-03-25 00:17:32,2,2,0,0,0,0,0,postgres.exe,cmd.exe,18.27,127.15,0.45,0.2,0.76,2.25,17.0,1.0,,,,,,,,,,,,,,
network,2026-03-25 00:17:32,1,1,0,0,0,0,0,chrome.exe,,,,,,,,,,192.168.1.1,80.0,0.0,0.0,4.0,6.0,0.74,,,,,,,
file,2026-03-25 00:17:32,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,created,conf,1.0,1.0,18.0,0.76
file,2026-03-25 00:17:33,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,E:\agentic_ai\defense system\password.txt,modified,exe,1.0,0.0,14.0,0.57
process,2026-03-25 00:17:33,3,1,1,0,0,0,1,postgres.exe,explorer.exe,80.22,68.53,2.83,0.44,0.42,4.46,11.0,0.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:33,2,2,0,0,0,0,0,postgres.exe,cmd.exe,33.96,393.21,1.05,1.03,0.14,1.33,4.0,1.0,,,,,,,,,,,,,,
process,2026-03-25 00:17:33,2,0,0,0,0,0,0,chrome.exe,pg_ctl.exe,75.51,322.64,0.09,2.79,0.68,1.05,9.0,1.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:34,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,/tmp/file.txt,created,conf,1.0,0.0,8.0,0.77
network,2026-03-25 00:17:34,2,0,0,0,0,0,0,unknown,,,,,,,,,,192.168.1.1,80.0,0.0,1.0,27.0,8.0,0.17,,,,,,,
process,2026-03-25 00:17:34,4,0,1,0,0,0,1,python.exe,explorer.exe,18.17,111.73,1.7,2.16,0.31,0.26,4.0,0.0,,,,,,,,,,,,,,
file,2026-03-25 00:17:34,4,2,0,0,0,1,1,,,,,,,,,,,,,,,,,,/etc/passwd,created,exe,0.0,0.0,4.0,0.52
network,2026-03-25 00:17:35,4,2,0,1,1,0,1,chrome.exe,,,,,,,,,,192.168.1.1,443.0,1.0,0.0,23.0,9.0,0.32,,,,,,,
